energy,tempo,danceability,playlist_genre,loudness,valence,speechiness,track_popularity,duration_ms
0.646,176.088,0.756,latin,-5.795,0.429,0.319,82,242573
0.791,92.603,0.639,latin,-4.443,0.933,0.254,75,222347
0.624,176.169,0.61,latin,-4.773,0.244,0.309,72,250534
0.689,97.963,0.882,latin,-4.027,0.746,0.124,69,161627
0.647,95.982,0.857,latin,-4.152,0.553,0.0984,69,267500
0.86,93.989,0.737,latin,-2.652,0.656,0.0593,76,193227
0.836,96.993,0.746,latin,-4.336,0.874,0.0445,70,203187
0.673,87.961,0.818,latin,-7.542,0.695,0.148,74,193636
0.711,173.916,0.718,latin,-5.746,0.92,0.11,72,226413
0.701,175.95,0.73,latin,-5.885,0.785,0.106,82,207307
0.746,175.965,0.746,latin,-5.046,0.733,0.102,69,243227
0.681,140.006,0.807,latin,-6.268,0.676,0.0983,69,297485
0.69,106.034,0.799,latin,-7.252,0.682,0.1,70,352442
0.812,87.864,0.683,latin,-4.493,0.724,0.0711,69,250840
0.598,83.836,0.55,latin,-5.402,0.543,0.0831,74,232496
0.761,168.022,0.714,latin,-4.596,0.906,0.0427,69,230693
0.617,168.021,0.713,latin,-4.637,0.682,0.0887,70,232853
0.675,79.31,0.627,latin,-7.125,0.961,0.212,75,277107
0.706,88.863,0.635,latin,-3.224,0.443,0.125,70,209160
0.766,130.001,0.762,latin,-3.955,0.442,0.0343,76,287120
0.745,94.979,0.793,latin,-4.579,0.716,0.0571,69,235411
0.766,93.956,0.737,latin,-4.242,0.662,0.0458,70,196500
0.703,169.888,0.639,latin,-6.33,0.138,0.0794,70,207301
0.7,93.991,0.843,latin,-3.563,0.899,0.0803,69,226088
0.694,90.02,0.869,latin,-3.35,0.511,0.0783,68,224997
0.636,174.14,0.695,latin,-4.654,0.575,0.317,70,172235
0.903,78.293,0.564,latin,-3.221,0.607,0.307,71,230400
0.674,99.968,0.804,latin,-5.453,0.292,0.0333,79,245940
0.584,115.018,0.849,latin,-8.195,0.724,0.115,71,139041
0.673,181.891,0.655,latin,-5.98,0.342,0.308,70,249520
0.858,92.523,0.627,latin,-2.824,0.342,0.386,68,209160
0.694,95,0.703,latin,-4.808,0.298,0.0607,71,245739
0.789,91.911,0.757,latin,-3.46,0.464,0.0583,78,202174
0.739,179.879,0.704,latin,-3.286,0.425,0.112,70,208292
0.846,98.026,0.734,latin,-3.425,0.604,0.0489,70,209884
0.662,93.976,0.892,latin,-3.894,0.607,0.162,68,227013
0.479,169.922,0.812,latin,-5.678,0.559,0.333,79,234353
0.892,97.008,0.791,latin,-2.58,0.916,0.0521,74,150619
0.737,91.986,0.708,latin,-4.045,0.607,0.0436,82,197920
0.711,102.984,0.822,latin,-4.943,0.934,0.0668,71,199947
0.812,162.087,0.785,latin,-3.174,0.903,0.0644,72,206103
0.794,92.998,0.843,latin,-4.686,0.796,0.0426,69,275040
0.769,167.969,0.771,latin,-3.504,0.931,0.0694,68,289899
0.88,180.011,0.72,latin,-2.834,0.463,0.101,75,197333
0.672,93.999,0.817,latin,-5.612,0.774,0.299,72,332240
0.543,98.992,0.898,latin,-8.317,0.359,0.121,71,305114
0.709,99.993,0.725,latin,-5.017,0.648,0.129,79,193039
0.766,96.037,0.88,latin,-2.906,0.594,0.0505,69,210788
0.671,169.727,0.714,latin,-5.119,0.641,0.362,69,229827
0.617,173.97,0.703,latin,-5.696,0.486,0.151,75,275862
0.626,100.02,0.763,latin,-5.637,0.78,0.0433,85,156171
0.499,99.986,0.791,latin,-8.472,0.669,0.0509,87,222000
0.476,129.992,0.793,latin,-10.515,0.578,0.0406,75,194769
0.71,92.009,0.535,latin,-2.978,0.523,0.324,70,212653
0.668,128.027,0.924,latin,-6.795,0.787,0.0469,93,195824
0.482,100.029,0.69,latin,-6.335,0.356,0.2,88,149074
0.779,128.028,0.937,latin,-3.539,0.95,0.329,71,155625
0.583,115.221,0.669,latin,-8.949,0.271,0.269,83,234716
0.496,100.025,0.696,latin,-7.532,0.476,0.0365,76,184806
0.665,100.09,0.858,latin,-4.772,0.659,0.152,79,195587
0.86,100.019,0.774,latin,-2.888,0.446,0.13,88,196800
0.507,99.994,0.755,latin,-6.76,0.606,0.0684,76,124806
0.599,86.533,0.828,brazilian,-1.624,0.478,0.149,73,171692
0.827,129.949,0.956,brazilian,1.295,0.614,0.222,70,133846
0.99,126.015,0.748,brazilian,-2.39,0.386,0.151,72,118194
0.803,130.028,0.877,brazilian,-3.195,0.795,0.0507,77,61673
0.413,130.078,0.92,brazilian,-7.901,0.679,0.0752,72,138462
0.789,130.053,0.89,brazilian,-1.826,0.758,0.428,69,199615
0.427,80.492,0.492,brazilian,-6.37,0.443,0.372,77,123692
0.669,130.05,0.949,brazilian,-3.922,0.843,0.222,78,132923
0.687,117.008,0.778,brazilian,-8.568,0.839,0.105,78,266667
0.955,130.068,0.679,brazilian,-3.715,0.713,0.0437,71,119221
0.582,84.917,0.615,brazilian,-0.93,0.892,0.364,68,157216
0.96,130.118,0.863,brazilian,-1.458,0.586,0.0492,71,92093
0.907,117.054,0.863,brazilian,-5.077,0.304,0.295,72,107971
0.59,86.429,0.711,brazilian,-5.967,0.702,0.271,70,121384
0.327,90.025,0.707,turkish,-17.176,0.181,0.0687,75,176000
0.729,98.022,0.629,turkish,-5.235,0.427,0.0379,75,154286
0.656,120.001,0.685,turkish,-8.028,0.556,0.0411,70,172000
0.606,95.056,0.831,turkish,-4.84,0.883,0.0626,72,146526
0.914,108.02,0.726,turkish,-4.226,0.839,0.0802,74,181518
0.724,78.753,0.536,turkish,-6.84,0.587,0.152,68,142000
0.622,204.028,0.406,turkish,-7.647,0.567,0.0648,69,196075
0.538,141.894,0.52,hip-hop,-8.109,0.177,0.206,73,345133
0.586,130.012,0.891,hip-hop,-4.665,0.954,0.121,75,134548
0.722,119.973,0.769,hip-hop,-5.485,0.57,0.0507,92,256000
0.84,95.416,0.856,hip-hop,-7.736,0.792,0.334,72,298053
0.818,97.571,0.373,hip-hop,-3.19,0.361,0.102,87,253834
0.803,67.536,0.284,hip-hop,-5.293,0.553,0.173,72,323960
0.86,76.54,0.575,hip-hop,-3.165,0.834,0.23,72,107314
0.579,84.143,0.562,hip-hop,-6.788,0.577,0.484,70,176591
0.621,119.043,0.455,hip-hop,-7.694,0.28,0.0517,82,251250
0.76,80.082,0.435,hip-hop,-4.935,0.206,0.0721,76,351947
0.638,82.81,0.677,hip-hop,-8.631,0.435,0.333,73,211497
0.498,81.958,0.665,hip-hop,-8.185,0.127,0.083,72,179613
0.441,135.028,0.942,hip-hop,-11.448,0.925,0.469,68,144000
0.421,95.977,0.852,hip-hop,-9.153,0.457,0.208,73,202285
0.652,141.981,0.47,hip-hop,-9.629,0.104,0.0561,84,190286
0.574,120.013,0.669,hip-hop,-6.442,0.273,0.0286,84,196400
0.638,94.893,0.809,hip-hop,-5.646,0.608,0.28,68,224043
0.57,129.953,0.734,hip-hop,-7.066,0.689,0.133,81,95467
0.744,82.356,0.798,hip-hop,-5.328,0.794,0.136,78,260000
0.653,142.347,0.493,hip-hop,-5.666,0.852,0.0466,73,121573
0.435,120.058,0.843,hip-hop,-8.442,0.19,0.178,72,208080
0.636,145.972,0.837,hip-hop,-7.643,0.274,0.086,77,288624
0.628,90.482,0.639,hip-hop,-7.578,0.43,0.0398,83,237507
0.354,160.037,0.741,hip-hop,-10.603,0.583,0.0837,78,326933
0.463,111.98,0.809,hip-hop,-11.377,0.364,0.0396,80,298941
0.604,49.305,0.583,hip-hop,-8.437,0.691,0.456,68,99907
0.646,176.153,0.599,hip-hop,-6.326,0.638,0.337,68,220387
0.251,139.999,0.746,hip-hop,-16.169,0.18,0.259,84,120027
0.734,97.044,0.918,hip-hop,-2.832,0.608,0.269,70,230693
0.63,95,0.874,hip-hop,-3.585,0.717,0.298,74,281600
0.506,115.994,0.848,hip-hop,-5.105,0.593,0.0336,69,192693
0.747,86.918,0.67,hip-hop,-7.059,0.918,0.189,79,203493
0.678,117.067,0.595,hip-hop,-5.18,0.259,0.0335,83,99213
0.52,92.869,0.747,hip-hop,-10.523,0.601,0.0357,76,232773
0.533,131.036,0.797,hip-hop,-9.74,0.329,0.0412,84,146520
0.731,174.516,0.552,hip-hop,-6.873,0.632,0.615,72,248613
0.559,78.558,0.558,hip-hop,-9.222,0.62,0.0959,90,180387
0.631,84.166,0.48,hip-hop,-5.488,0.515,0.116,70,195093
0.283,138.97,0.898,hip-hop,-12.335,0.469,0.356,68,216520
0.283,97.04,0.766,hip-hop,-10.33,0.144,0.0846,77,219692
0.648,93.2,0.737,ambient,-5.493,0.746,0.138,77,259354
0.634,101.837,0.502,ambient,-3.367,0.645,0.144,72,219628
0.385,106.312,0.619,ambient,-11.272,0.294,0.118,71,135577
0.651,67.813,0.49,ambient,-6.259,0.567,0.138,68,180594
0.415,113.976,0.823,ambient,-10.845,0.488,0.0637,70,186154
0.801,104.986,0.778,ambient,-7.326,0.914,0.106,70,157714
0.681,139.057,0.918,ambient,-4.705,0.706,0.201,79,229133
0.756,105.024,0.719,ambient,-5.392,0.647,0.0761,72,219500
0.503,99.97,0.792,ambient,-8.044,0.381,0.0626,68,185093
0.463,125.15,0.562,ambient,-7.478,0.416,0.0787,72,247579
0.707,104.027,0.849,ambient,-6.002,0.602,0.113,70,248040
0.501,103.993,0.637,ambient,-6.148,0.431,0.187,68,185461
0.496,109.979,0.812,ambient,-5.969,0.55,0.297,73,241293
0.581,102.964,0.609,ambient,-10.854,0.528,0.277,72,196204
0.642,83.389,0.463,ambient,-4.474,0.339,0.34,82,189893
0.655,92.9,0.649,ambient,-5.534,0.793,0.0652,70,147581
0.549,123.879,0.613,ambient,-8.187,0.78,0.231,71,180000
0.529,112.014,0.782,ambient,-8.626,0.44,0.0592,69,156429
0.00161,140.997,0.138,ambient,-43.643,0.155,0.0532,72,144750
0.277,159.719,0.329,ambient,-13.111,0.121,0.0302,75,289560
0.04,135.965,0.44,ambient,-16.887,0.249,0.0322,77,193749
0.664,129.071,0.575,ambient,-5.303,0.437,0.0481,81,241688
0.581,130.033,0.613,ambient,-8.588,0.551,0.0424,83,239560
0.416,113.986,0.324,ambient,-8.92,0.151,0.0368,83,236053
0.363,121.412,0.531,ambient,-7.672,0.259,0.0608,77,229720
0.394,96.192,0.421,ambient,-8.312,0.399,0.0277,78,211000
0.308,113.95,0.504,ambient,-14.958,0.121,0.0321,88,137773
0.422,144.678,0.718,ambient,-9.115,0.455,0.0621,71,207027
0.449,123.969,0.327,ambient,-5.362,0.179,0.034,68,218755
0.135,82.987,0.387,ambient,-14.398,0.21,0.051,72,216448
0.179,140.01,0.539,ambient,-14.33,0.145,0.0309,72,198027
0.119,70.499,0.467,ambient,-10.99,0.156,0.0401,73,272485
0.0561,79.764,0.319,ambient,-23.023,0.082,0.045,74,242652
0.343,145.115,0.474,ambient,-8.571,0.152,0.027,72,243907
0.156,94.08,0.671,ambient,-16.288,0.201,0.0371,69,211960
0.128,159.679,0.599,ambient,-17.261,0.367,0.109,70,244221
0.129,137.35,0.483,ambient,-20.149,0.203,0.0349,81,161929
0.322,148.005,0.516,ambient,-11.762,0.261,0.0292,80,182888
0.268,102.617,0.371,ambient,-10.506,0.165,0.0281,85,227093
0.338,133.943,0.408,ambient,-13.626,0.1,0.0431,76,177609
0.289,129.753,0.531,ambient,-10.065,0.12,0.0286,75,393962
0.276,201.025,0.334,ambient,-13.125,0.429,0.0643,79,271177
0.304,78.997,0.538,ambient,-11.79,0.065,0.0352,70,228071
0.377,101.96,0.606,ambient,-9.455,0.446,0.0275,71,258813
0.31,137.474,0.509,ambient,-10.623,0.151,0.0313,73,208653
0.225,104.007,0.554,ambient,-11.324,0.221,0.0281,72,239880
0.425,102.078,0.357,ambient,-7.301,0.27,0.0333,83,198040
0.468,94.434,0.369,ambient,-9.013,0.18,0.0273,87,290617
0.407,117.053,0.457,ambient,-11.475,0.126,0.0308,78,257533
0.664,107.747,0.404,ambient,-6.698,0.0949,0.0407,80,351640
0.526,130.694,0.521,ambient,-6.032,0.502,0.0281,74,268293
0.367,77.968,0.395,ambient,-7.653,0.426,0.0324,75,177212
0.347,141.332,0.409,ambient,-8.159,0.199,0.0359,72,205484
0.483,144.99,0.617,ambient,-7.359,0.176,0.0458,73,152318
0.199,165.476,0.48,ambient,-12.398,0.201,0.0329,71,221510
0.288,110.927,0.687,ambient,-10.415,0.308,0.045,70,194887
0.11,81.876,0.415,ambient,-14.901,0.234,0.0388,68,240147
0.0972,86.686,0.443,ambient,-16.496,0.289,0.0793,68,100716
0.245,103.777,0.34,ambient,-13.352,0.192,0.0319,78,339891
0.348,110.019,0.631,ambient,-10.285,0.32,0.0343,68,232992
0.159,72.38,0.403,ambient,-16.728,0.0381,0.104,75,234761
0.529,161.989,0.671,hip-hop,-7.226,0.203,0.307,83,165820
0.663,184.057,0.672,hip-hop,-5.984,0.381,0.243,76,138324
0.561,148.775,0.686,hip-hop,-9.929,0.186,0.191,72,116240
0.819,94.011,0.565,hip-hop,-7.899,0.682,0.0668,71,176874
0.767,160.084,0.718,hip-hop,-5.641,0.519,0.166,70,156000
0.653,150.097,0.547,hip-hop,-3.875,0.163,0.081,74,174853
0.534,93.924,0.832,hip-hop,-7.813,0.116,0.253,78,132833
0.662,112.509,0.897,hip-hop,-6.903,0.39,0.292,79,145543
0.515,120.1,0.567,hip-hop,-10.265,0.321,0.247,73,224000
0.651,163.935,0.665,hip-hop,-5.515,0.237,0.156,77,175755
0.55,124.13,0.629,hip-hop,-6.772,0.154,0.0543,68,189487
0.671,179.987,0.684,hip-hop,-6.424,0.45,0.289,73,171253
0.8,139.918,0.498,hip-hop,-2.665,0.272,0.0503,73,229573
0.54,143.968,0.634,hip-hop,-7.002,0.543,0.0777,71,149360
0.545,97.008,0.809,hip-hop,-6.678,0.244,0.0734,73,180435
0.369,140.004,0.735,hip-hop,-9.682,0.235,0.0688,73,222997
0.662,150.047,0.709,hip-hop,-4.55,0.439,0.0767,70,218349
0.75,155.096,0.732,hip-hop,-6.366,0.401,0.231,81,182707
0.588,114.929,0.712,hip-hop,-5.332,0.471,0.0543,70,120035
0.538,99.952,0.829,hip-hop,-7.359,0.389,0.212,77,149547
0.507,130.007,0.872,hip-hop,-6.323,0.506,0.072,76,158667
0.631,105.989,0.648,hip-hop,-5.662,0.142,0.104,71,349933
0.646,127.978,0.946,hip-hop,-6.604,0.961,0.21,73,246988
0.814,144.991,0.625,hip-hop,-5.181,0.535,0.0657,75,205485
0.779,123.013,0.724,hip-hop,-5.412,0.53,0.0807,78,144390
0.763,120.042,0.695,hip-hop,-3.497,0.551,0.0396,83,215280
0.782,94.03,0.701,hip-hop,-4.987,0.57,0.138,77,156040
0.88,169.949,0.49,hip-hop,-4.856,0.392,0.0435,75,184013
0.551,113.535,0.748,korean,-9.054,0.65,0.0239,74,262240
0.526,124.709,0.558,korean,-4.686,0.202,0.033,69,192441
0.614,136.628,0.553,korean,-5.098,0.345,0.0306,71,242679
0.506,133.403,0.469,korean,-6.283,0.217,0.0291,70,233031
0.384,139.009,0.437,korean,-8.384,0.181,0.042,69,209947
0.557,114.019,0.815,korean,-7.166,0.482,0.0318,69,202516
0.326,134.049,0.46,korean,-8.226,0.214,0.0304,69,244187
0.76,130.096,0.512,korean,-5.889,0.495,0.0682,68,210928
0.645,85.046,0.714,world,-5.493,0.434,0.0514,70,180930
0.321,110.827,0.68,world,-10.944,0.416,0.0376,77,215986
0.499,93.99,0.796,world,-6.166,0.798,0.0404,71,266016
0.588,79.989,0.675,world,-7.168,0.879,0.177,69,189867
0.533,130.02,0.645,folk,-11.65,0.349,0.0351,76,180923
0.615,84.07,0.775,hip-hop,-5.682,0.918,0.368,74,197143
0.798,86.638,0.509,hip-hop,-4.472,0.48,0.235,70,180345
0.606,175.917,0.656,hip-hop,-5.948,0.38,0.363,68,175909
0.702,180.219,0.711,hip-hop,-10.048,0.674,0.233,68,148188
0.78,171.285,0.461,hip-hop,-5.004,0.448,0.363,75,227442
0.431,94,0.881,hip-hop,-11.093,0.246,0.0914,71,174730
0.455,99.958,0.796,hip-hop,-7.763,0.352,0.0997,73,117606
0.362,115.974,0.967,hip-hop,-11.374,0.633,0.159,69,139134
0.627,89.998,0.742,hip-hop,-8.939,0.356,0.0533,75,183757
0.572,88.041,0.742,hip-hop,-8.163,0.644,0.0743,70,196898
0.684,100.042,0.769,hip-hop,-6.113,0.483,0.148,68,161000
0.566,85.953,0.794,hip-hop,-8.35,0.68,0.0602,72,226933
0.512,144.926,0.848,hip-hop,-7.757,0.881,0.118,75,159222
0.75,139.979,0.831,hip-hop,-5.42,0.662,0.153,70,183429
0.733,92.969,0.864,hip-hop,-3.292,0.183,0.0713,71,128098
0.356,83.679,0.708,hip-hop,-9.738,0.569,0.075,75,263185
0.718,89.906,0.716,hip-hop,-5.348,0.91,0.148,73,154667
0.745,180.098,0.464,hip-hop,-3.202,0.262,0.161,85,190667
0.661,76.71,0.836,reggae,-6.502,0.753,0.338,68,213200
0.782,119.992,0.727,electronic,-8.529,0.655,0.042,68,177599
0.787,119.996,0.704,electronic,-6.751,0.31,0.0462,83,214000
0.577,119.986,0.795,electronic,-9.638,0.206,0.0648,75,248000
0.872,122.028,0.43,electronic,-7.821,0.136,0.0522,69,184500
0.946,120.036,0.542,electronic,-6.048,0.229,0.0425,71,140500
0.797,122.011,0.702,electronic,-6.635,0.0356,0.0557,79,208525
0.723,123.993,0.787,electronic,-6.995,0.579,0.152,70,197695
0.879,123.004,0.741,electronic,-6.132,0.362,0.0425,68,201713
0.57,121.843,0.655,electronic,-11.475,0.487,0.0487,70,253770
0.637,120.033,0.847,electronic,-8.751,0.0509,0.0587,74,208135
0.83,120.97,0.808,electronic,-8.238,0.465,0.0356,69,213768
0.0516,87.587,0.27,classical,-33.766,0.199,0.0442,71,64788
0.0582,132.614,0.191,classical,-25.398,0.0454,0.0578,70,357707
0.146,172.13,0.265,classical,-21.134,0.416,0.0323,71,154500
0.0559,95.217,0.396,classical,-20.707,0.278,0.0599,70,78413
0.138,128.563,0.34,classical,-24.95,0.325,0.0357,72,137547
0.0968,62.881,0.286,classical,-16.806,0.0395,0.0323,71,275556
0.874,91.038,0.532,electronic,-5.183,0.361,0.0482,73,258413
0.149,82.019,0.485,electronic,-20.394,0.112,0.0282,70,99672
0.0823,67.238,0.252,electronic,-27.338,0.0381,0.0344,70,86320
0.855,117.987,0.534,electronic,-7.578,0.601,0.0342,69,218384
0.641,141.931,0.529,electronic,-6.78,0.089,0.0336,74,277711
0.754,170.084,0.564,electronic,-8.849,0.457,0.0646,68,212939
0.715,113.861,0.552,electronic,-9.291,0.858,0.0524,72,69565
0.687,106.896,0.605,electronic,-13.928,0.12,0.045,70,345187
0.91,130.032,0.528,electronic,-7.309,0.137,0.0366,73,222000
0.573,140.04,0.911,hip-hop,-7.43,0.972,0.288,77,97393
0.413,146.05,0.747,hip-hop,-11.197,0.481,0.488,72,174247
0.332,141.849,0.885,hip-hop,-8.62,0.423,0.848,69,108169
0.674,140.065,0.922,hip-hop,-4.429,0.726,0.366,69,198027
0.731,149.987,0.583,rock,-6.18,0.446,0.0271,74,267600
0.731,97.007,0.751,rock,-4.419,0.973,0.0308,72,216707
0.84,97.027,0.673,rock,-3.564,0.94,0.0559,72,205373
0.758,129.944,0.696,rock,-6.077,0.858,0.0263,77,250693
0.447,121.989,0.657,rock,-13.148,0.523,0.0303,70,268867
0.777,123.003,0.649,rock,-3.546,0.667,0.0397,70,222987
0.592,170.391,0.332,rock,-6.127,0.31,0.0371,77,205160
0.523,173.85,0.452,rock,-6.453,0.363,0.0625,75,193827
0.715,84.098,0.487,rock,-4.417,0.638,0.0519,68,238133
0.659,106.196,0.648,rock,-6.369,0.532,0.0259,68,206133
0.85,125.796,0.374,rock,-5.657,0.348,0.0404,68,253187
0.643,76.979,0.601,rock,-4.581,0.387,0.0272,70,196360
0.479,123.217,0.425,rock,-12.22,0.279,0.0419,72,215867
0.553,126.043,0.487,rock,-11.197,0.699,0.0425,73,288600
0.358,145.751,0.715,rock,-15.522,0.742,0.033,68,254267
0.759,124.725,0.791,rock,-5.67,0.917,0.037,69,214880
0.936,172.547,0.594,rock,-4.722,0.39,0.0944,78,194080
0.735,123.57,0.714,rock,-7.125,0.68,0.0306,77,222227
0.631,112.481,0.781,rock,-7.615,0.909,0.0307,68,225080
0.854,148.003,0.634,rock,-3.444,0.564,0.0369,74,310813
0.879,133.946,0.742,indian,-4.274,0.936,0.0328,72,227091
0.824,172.006,0.77,indian,-6.491,0.49,0.0851,70,178605
0.809,116.015,0.732,electronic,-7.264,0.253,0.0878,70,232147
0.797,97.988,0.811,electronic,-5.428,0.541,0.165,68,171133
0.807,155.397,0.525,electronic,-6.366,0.741,0.0725,68,215933
0.593,119.958,0.79,electronic,-9.204,0.72,0.0776,75,206067
0.831,132.029,0.798,electronic,-4.481,0.721,0.171,71,189091
0.913,123.58,0.606,electronic,-6.039,0.838,0.0351,70,266600
0.449,114.924,0.669,electronic,-7.658,0.327,0.049,77,213493
0.255,95.978,0.375,electronic,-12.279,0.331,0.0377,74,316280
0.629,70.568,0.513,electronic,-9.055,0.498,0.19,70,213933
0.583,126.036,0.793,electronic,-5.973,0.97,0.247,71,217260
0.681,101.005,0.798,electronic,-4.818,0.434,0.0722,73,188485
0.638,109.96,0.701,electronic,-9.061,0.646,0.165,68,210933
0.852,119.892,0.779,electronic,-3.353,0.601,0.0651,74,237093
0.717,117.952,0.753,electronic,-8.438,0.601,0.0384,68,146441
0.627,118.093,0.788,electronic,-9.072,0.909,0.0751,74,165894
0.708,130.081,0.872,electronic,-7.472,0.308,0.176,69,169846
0.569,115.03,0.772,electronic,-7.006,0.525,0.062,71,246979
0.709,130.081,0.872,electronic,-7.472,0.309,0.176,71,169846
0.533,102.025,0.863,indie,-7.986,0.738,0.0484,71,249957
0.873,97.96,0.621,indie,-3.067,0.873,0.0369,79,237800
0.924,168.017,0.598,indie,-4.974,0.611,0.0623,76,162339
0.664,118.018,0.731,indie,-5.474,0.661,0.0302,68,239267
0.655,92.9,0.649,latin,-5.534,0.793,0.0652,70,147581
0.781,107.007,0.811,latin,-6.333,0.824,0.0428,69,219813
0.503,99.97,0.792,latin,-8.044,0.381,0.0626,68,185093
0.501,103.993,0.637,latin,-6.148,0.431,0.187,68,185461
0.485,100.053,0.843,latin,-8.735,0.689,0.195,68,192418
0.549,123.879,0.613,latin,-8.187,0.78,0.231,71,180000
0.649,113.009,0.788,latin,-9.674,0.229,0.0532,69,169912
0.422,124.357,0.573,latin,-7.621,0.693,0.0678,76,184791
0.725,105.016,0.711,latin,-8.315,0.53,0.0941,74,183057
0.809,99.005,0.724,latin,-5.022,0.606,0.0929,69,194040
0.642,83.389,0.463,latin,-4.474,0.339,0.34,82,189893
0.89,126.881,0.645,pop,-4.985,0.421,0.128,69,205087